Cube ID,Timestamp,Temperature Layer A,Temperature Layer B,Humidity Layer A,Humidity Layer B
18,2995381,,19.66,,
75,2995383,17.65,,,
11,2995383,19.74,,,
81,2995384,18.32,,,
29,2995385,17.19,,,
65,2995386,,19.77,,
21,2995393,22.0,,,
83,2995394,17.58,,,
50,2995394,20.53,,,
1,2995399,19.3,,,
25,2995401,19.8,,,
97,2995402,17.35,,,
23,2995413,18.07,,,
13,2995414,18.88,,,
7,2995417,,18.62,,
53,2995418,,21.99,,
74,2995419,,19.82,,
42,2995419,17.61,,,
33,2995421,,22.49,,
3,2995421,,18.89,,
88,2995422,,19.31,,
0,2995422,19.37,,,
91,2995430,21.18,,,
57,2995433,,19.78,,
96,2995434,20.1,,,
65,2995435,19.93,,,
61,2995440,,20.11,,
84,2995449,20.48,,,
49,2995454,,19.15,,
51,2995456,,19.22,,
57,2995457,20.12,,,
39,2995462,19.72,,,
59,2995463,21.98,,,
71,2995464,22.35,,,
87,2995465,,21.76,,
80,2995466,19.1,,,
53,2995473,19.75,,,
56,2995474,,19.0,,
45,2995474,,21.68,,
78,2995474,,19.58,,
66,2995475,,21.66,,
16,2995476,,21.04,,
24,2995477,19.75,,,
36,2995477,17.98,,,
27,2995479,,20.18,,
10,2995480,19.52,,,
51,2995488,18.8,,,
6,2995490,,18.95,,
95,2995492,,22.35,,
58,2995494,18.78,,,
96,2995498,,21.03,,
60,2995499,19.72,,,
72,2995501,,22.39,,
11,2995504,,19.4,,
47,2995506,,20.89,,
25,2995507,,19.35,,
26,2995507,17.44,,,
6,2995511,18.8,,,
34,2995515,,20.02,,
82,2995518,17.8,,,
76,2995521,,21.45,,
92,2995522,,20.68,,
93,2995525,18.48,,,
20,2995532,,18.54,,
7,2995535,19.16,,,
19,2995535,,21.12,,
19,2995539,19.3,,,
41,2995545,19.66,,,
89,2995548,20.47,,,
70,2995549,,19.59,,
28,2995550,,20.0,,
9,2995550,21.66,,,
39,2995552,,21.16,,
88,2995553,17.63,,,
43,2995559,,20.84,,
54,2995559,,20.94,,
60,2995562,,21.1,,
85,2995566,23.63,,,
62,2995569,,18.73,,
67,2995572,18.96,,,
56,2995573,21.29,,,
4,2995579,19.63,,,
79,2995579,,19.85,,
89,2995582,,21.41,,
63,2995584,,20.04,,
77,2995590,18.86,,,
33,2995595,19.15,,,
1,2995596,,23.77,,
84,2995597,,21.42,,
0,2995598,,21.82,,
32,2995602,,20.06,,
35,2995603,,20.66,,
37,2995604,21.76,,,
31,2995607,19.71,,,
90,2995609,19.71,,,
76,2995609,18.47,,,
15,2995610,19.29,,,
13,2995613,,25.28,,
63,2995615,18.05,,,
77,2995619,,19.6,,
20,2995619,16.54,,,
74,2995621,19.19,,,
73,2995628,19.3,,,
73,2995629,,20.69,,
94,2995635,,21.51,,
3,2995635,16.83,,,
34,2995635,18.85,,,
43,2995640,19.26,,,
86,2995643,20.92,,,
12,2995646,,20.51,,
58,2995648,,21.13,,
48,2995651,,21.42,,
10,2995652,,21.07,,
28,2995654,21.21,,,
30,2995655,22.18,,,
55,2995655,,20.28,,
12,2995658,22.03,,,
80,2995662,,21.87,,
98,2995662,21.48,,,
23,2995666,,19.92,,
61,2995678,18.92,,,
81,2995678,,20.36,,
42,2995680,,19.68,,
99,2995680,,21.72,,
5,2995684,17.4,,,
91,2995687,,21.68,,
78,2995689,18.36,,,
47,2995689,19.84,,,
46,2997208,18.79,,,
46,2997344,,21.13,,
38,2997463,22.84,,,
84,2998800,,19.45,,
12,2998803,19.85,,,
49,2998804,18.98,,,
57,2998807,,21.37,,
48,2998809,,23.43,,
92,2998812,18.46,,,
22,2998812,17.46,,,
58,2998814,,22.72,,
15,2998815,18.78,,,
75,2998819,,21.16,,
22,2998825,,20.45,,
54,2998827,,22.44,,
39,2998830,,21.49,,
16,2998831,,20.96,,
3,2998831,19.15,,,
4,2998833,19.88,,,
53,2998835,16.2,,,
66,2998837,,21.99,,
65,2998837,,20.68,,
77,2998838,,19.98,,
43,2998842,19.47,,,
21,2998849,19.29,,,
52,2998852,17.03,,,
77,2998858,18.77,,,
91,2998859,,21.62,,
91,2998864,19.83,,,
82,2998864,,21.11,,
37,2998873,,19.63,,
76,2998877,,20.0,,
68,2998879,,22.53,,
14,2998880,,19.52,,
86,2998882,,19.5,,
25,2998883,20.69,,,
40,2998883,,21.2,,
35,2998888,19.31,,,
43,2998894,,19.64,,
68,2998899,18.14,,,
66,2998899,18.71,,,
96,2998901,20.79,,,
99,2998902,,20.78,,
62,2998903,16.69,,,
69,2998905,18.23,,,
26,2998906,19.36,,,
27,2998911,20.79,,,
32,2998912,19.18,,,
53,2998913,,20.76,,
5,2998915,18.78,,,
3,2998917,,20.89,,
88,2998919,,19.9,,
14,2998927,18.91,,,
11,2998931,18.73,,,
63,2998936,,19.79,,
71,2998938,19.85,,,
24,2998942,19.28,,,
42,2998944,,20.21,,
10,2998949,,20.78,,
98,2998952,,19.46,,
90,2998953,20.53,,,
6,2998954,15.55,,,
7,2998959,,21.83,,
47,2998965,,20.72,,
76,2998967,18.59,,,
19,2998970,,22.1,,
50,2998973,22.61,,,
56,2998974,22.25,,,
51,2998975,,19.58,,
80,2998977,,22.62,,
10,2998979,20.33,,,
95,2998979,,21.24,,
28,2998988,18.2,,,
83,2998989,,18.24,,
93,2998993,19.52,,,
41,2998993,,21.52,,
54,2998995,18.47,,,
4,2998997,,21.01,,
90,2998998,,20.87,,
94,2999002,,20.69,,
36,2999003,,19.83,,
94,2999004,18.68,,,
9,2999005,21.72,,,
44,2999006,,19.91,,
23,2999012,17.12,,,
26,2999015,,20.58,,
72,2999015,21.21,,,
18,2999016,,20.6,,
7,2999020,17.82,,,
98,2999020,17.72,,,
97,2999023,17.32,,,
23,2999025,,20.29,,
13,2999028,17.31,,,
27,2999029,,19.02,,
55,2999029,17.96,,,
61,2999037,18.1,,,
2,2999038,19.7,,,
88,2999038,19.57,,,
70,2999043,,18.96,,
58,2999043,18.68,,,
35,2999064,,22.78,,
56,2999065,,18.62,,
87,2999067,,20.64,,
55,2999067,,21.77,,
81,2999075,20.25,,,
0,2999077,19.06,,,
39,2999077,19.71,,,
85,2999084,,21.66,,
5,2999084,,19.85,,
19,2999087,20.48,,,
42,2999088,19.49,,,
74,2999088,18.72,,,
36,2999088,18.54,,,
61,2999089,,19.82,,
96,2999092,,22.94,,
31,2999094,19.7,,,
69,2999095,,20.68,,
51,2999096,18.22,,,
60,2999099,19.61,,,
8,2999100,19.27,,,
93,2999102,,23.36,,
24,2999104,,16.16,,
30,2999109,,18.04,,
29,2999109,18.13,,,
41,2999110,18.32,,,
83,2999112,17.96,,,
11,2999113,,21.06,,
87,2999115,17.87,,,
16,2999117,18.44,,,
13,2999119,,23.0,,
89,2999119,,20.72,,
18,2999119,20.94,,,
59,2999123,22.65,,,
45,2999123,,20.36,,
2,2999123,,19.64,,
44,2999125,18.32,,,
73,2999126,,20.31,,
8,2999130,,19.52,,
75,2999131,18.29,,,
21,2999135,,19.7,,
74,2999140,,20.94,,
95,2999157,17.71,,,
33,2999159,19.31,,,
60,2999162,,20.63,,
52,2999162,,20.64,,
40,2999167,21.24,,,
72,2999168,,19.61,,
31,2999169,,18.57,,
79,2999169,,21.52,,
78,2999172,16.12,,,
64,2999172,,17.85,,
20,2999172,,19.69,,
65,2999178,20.34,,,
63,2999179,19.19,,,
89,2999185,19.93,,,
0,2999186,,22.42,,
1,2999189,19.67,,,
50,2999190,,19.47,,
80,2999196,20.19,,,
29,2999198,,20.55,,
17,2999199,20.85,,,
62,2999199,,18.43,,
49,2999202,,20.52,,
73,2999204,18.79,,,
92,2999207,,21.02,,
17,2999208,,20.28,,
48,2999208,20.76,,,
79,2999209,21.52,,,
34,2999216,17.36,,,
82,2999219,18.84,,,
34,2999221,,19.77,,
64,2999223,21.64,,,
67,2999224,20.46,,,
28,2999227,,19.01,,
85,2999230,22.34,,,
67,2999232,,19.58,,
70,2999234,21.52,,,
37,2999236,21.71,,,
33,2999236,,20.81,,
59,2999237,,20.49,,
6,2999239,,20.5,,
78,2999248,,20.26,,
15,2999253,,20.39,,
47,2999255,18.38,,,
99,2999259,22.03,,,
30,2999266,19.86,,,
81,2999267,,22.44,,
12,2999274,,22.28,,
32,2999276,,20.15,,
9,2999277,,20.68,,
97,2999284,,18.64,,
20,2999284,17.42,,,
86,2999285,19.09,,,
1,2999287,,22.71,,
25,2999288,,18.94,,
84,2999291,19.85,,,
57,2999294,18.53,,,
71,2999296,,15.37,,
45,2999298,20.24,,,
38,3001272,22.33,,,
63,3002400,19.09,,,
30,3002406,20.95,,,
70,3002407,,19.73,,
7,3002407,19.42,,,
94,3002408,,18.22,,
85,3002416,,21.55,,
26,3002419,17.82,,,
61,3002419,20.11,,,
43,3002419,17.72,,,
39,3002422,,19.18,,
28,3002424,,19.83,,
92,3002424,19.36,,,
31,3002426,,19.42,,
71,3002431,18.35,,,
53,3002431,17.34,,,
25,3002433,,19.09,,
24,3002436,19.42,,,
19,3002436,,21.88,,
62,3002439,17.02,,,
77,3002440,,20.51,,
57,3002441,20.12,,,
75,3002444,,21.87,,
29,3002445,18.3,,,
68,3002464,,22.97,,
41,3002465,,22.4,,
99,3002466,,19.89,,
36,3002468,,18.56,,
5,3002470,17.22,,,
18,3002473,21.05,,,
8,3002474,,19.94,,
82,3002474,,21.15,,
98,3002477,,19.73,,
91,3002478,18.39,,,
51,3002482,,22.23,,
91,3002482,,20.53,,
26,3002485,,21.93,,
42,3002486,,20.21,,
99,3002490,22.48,,,
27,3002490,,20.99,,
2,3002491,20.59,,,
22,3002493,18.05,,,
79,3002495,,20.59,,
72,3002499,20.49,,,
49,3002502,19.56,,,
23,3002502,19.03,,,
65,3002505,,20.26,,
64,3002510,,18.36,,
19,3002510,19.91,,,
96,3002512,19.19,,,
98,3002517,19.95,,,
15,3002518,,18.17,,
95,3002523,,20.5,,
67,3002526,,19.44,,
44,3002530,17.78,,,
32,3002533,20.07,,,
76,3002533,,22.81,,
25,3002540,18.27,,,
72,3002541,,22.76,,
97,3002546,,19.85,,
0,3002551,22.21,,,
36,3002554,19.03,,,
52,3002557,17.36,,,
93,3002557,20.59,,,
16,3002565,,22.39,,
44,3002565,,18.18,,
48,3002566,20.76,,,
14,3002570,19.67,,,
60,3002573,,19.59,,
16,3002573,19.03,,,
60,3002573,19.5,,,
3,3002575,20.85,,,
94,3002579,18.67,,,
20,3002580,,18.57,,
29,3002583,,19.6,,
22,3002587,,19.6,,
52,3002590,,19.9,,
95,3002590,18.59,,,
70,3002591,19.24,,,
10,3002592,20.31,,,
79,3002593,22.37,,,
87,3002594,18.82,,,
32,3002598,,22.04,,
66,3002600,,22.24,,
68,3002606,17.71,,,
53,3002609,,19.11,,
37,3002610,,17.41,,
97,3002612,17.06,,,
7,3002613,,21.81,,
73,3002614,,20.3,,
63,3002615,,20.19,,
47,3002617,20.14,,,
84,3002618,,19.69,,
87,3002619,,21.23,,
12,3002627,,19.67,,
3,3002630,,18.93,,
56,3002635,,18.18,,
45,3002636,,19.6,,
24,3002642,,20.18,,
39,3002642,21.33,,,
62,3002643,,17.62,,
33,3002643,,21.49,,
17,3002643,,20.18,,
81,3002646,18.32,,,
37,3002651,21.07,,,
41,3002652,19.63,,,
15,3002660,18.45,,,
13,3002660,18.38,,,
31,3002662,20.36,,,
23,3002663,,20.52,,
88,3002667,19.23,,,
83,3002670,,18.76,,
14,3002676,,18.95,,
64,3002679,20.07,,,
89,3002679,,19.9,,
83,3002685,19.01,,,
18,3002687,,20.11,,
80,3002693,18.55,,,
8,3002694,20.17,,,
0,3002700,,19.53,,
34,3002700,,20.75,,
2,3002701,,19.14,,
42,3002701,18.31,,,
27,3002702,20.19,,,
54,3002705,19.66,,,
40,3002707,,20.53,,
61,3002708,,20.72,,
50,3002709,,19.7,,
74,3002710,19.63,,,
67,3002713,20.0,,,
11,3002715,18.81,,,
21,3002717,21.49,,,
48,3002718,,22.87,,
50,3002719,22.08,,,
33,3002722,18.75,,,
58,3002725,,20.59,,
5,3002725,,19.56,,
21,3002727,,19.34,,
35,3002731,,20.91,,
20,3002737,19.45,,,
4,3002743,,21.91,,
96,3002747,,23.03,,
59,3002752,19.22,,,
73,3002752,20.45,,,
43,3002752,,21.41,,
80,3002753,,22.8,,
90,3002753,,18.63,,
77,3002753,20.61,,,
65,3002757,20.62,,,
93,3002763,,23.47,,
55,3002766,19.99,,,
76,3002769,19.27,,,
54,3002772,,21.76,,
85,3002777,23.46,,,
69,3002782,,21.61,,
30,3002784,,19.9,,
56,3002785,20.13,,,
55,3002787,,21.31,,
92,3002789,,20.29,,
57,3002798,,22.44,,
78,3002799,,20.91,,
84,3002800,19.96,,,
45,3002810,17.4,,,
58,3002814,17.39,,,
49,3002816,,19.97,,
66,3002817,19.55,,,
40,3002818,22.63,,,
35,3002819,17.87,,,
82,3002820,18.5,,,
88,3002820,,19.77,,
9,3002824,22.55,,,
59,3002828,,20.07,,
81,3002829,,20.36,,
12,3002835,19.21,,,
86,3002838,,19.41,,
10,3002841,,19.86,,
75,3002845,18.21,,,
17,3002847,22.43,,,
78,3002849,17.06,,,
51,3002853,18.24,,,
6,3002853,18.56,,,
34,3002866,17.68,,,
6,3002867,,20.32,,
74,3002867,,19.43,,
86,3002868,19.46,,,
13,3002871,,21.9,,
89,3002876,20.02,,,
4,3002878,19.96,,,
47,3002878,,20.39,,
1,3002879,,21.88,,
9,3002881,,20.08,,
71,3002883,,18.01,,
11,3002888,,20.46,,
1,3002888,20.41,,,
28,3002895,18.95,,,
69,3002897,17.59,,,
90,3002898,20.21,,,
38,3004986,21.92,,,
9,3005220,,,8.55,
59,3005221,,,,8.85
52,3005223,,,7.35,
87,3005225,,,,9.32
10,3005226,,,10.38,
67,3005226,,,7.84,
77,3005227,,,9.27,
41,3005255,,,,9.36
88,3005267,,,9.63,
8,3005272,,,7.68,
37,3005273,,,,10.05
94,3005281,,,,8.99
39,3005283,,,8.91,
60,3005291,,,11.28,
68,3005291,,,8.04,
49,3005301,,,9.53,
33,3005302,,,9.3,
63,3005308,,,,10.53
58,3005309,,,8.94,
47,3005324,,,8.92,
35,3005325,,,,9.58
12,3005333,,,8.38,
51,3005333,,,7.93,
11,3005339,,,,10.11
84,3005342,,,,9.0
86,3005344,,,,12.3
22,3005347,,,8.59,
36,3005347,,,8.84,
28,3005354,,,8.19,
98,3005355,,,9.61,
61,3005356,,,12.03,
90,3005365,,,8.72,
89,3005370,,,,10.82
97,3005371,,,7.87,
15,3005373,,,,9.14
74,3005374,,,,9.27
54,3005380,,,7.87,
25,3005385,,,,9.21
55,3005391,,,,9.53
23,3005395,,,7.53,
72,3005395,,,9.95,
22,3005399,,,,10.18
33,3005404,,,,8.55
54,3005412,,,,8.7
35,3005413,,,8.95,
48,3005414,,,,9.45
32,3005421,,,,8.72
40,3005422,,,,9.23
92,3005423,,,,8.7
66,3005423,,,9.55,
43,3005447,,,9.01,
18,3005447,,,9.92,
73,3005453,,,,8.63
89,3005478,,,10.15,
40,3005480,,,8.75,
78,3005492,,,8.97,
64,3005503,,,,11.05
62,3005505,,,10.6,
93,3005510,,,,8.05
41,3005520,,,8.37,
43,3005559,,,,9.64
13,3005559,,,11.34,
69,3005566,,,,8.4
75,3005568,,,9.55,
27,3005570,,,,9.56
38,3005571,,,,9.17
21,3005574,,,6.88,
52,3005574,,,,7.98
2,3005580,,,,9.61
3,3005581,,,8.41,
3,3005587,,,,9.57
38,3005588,,,7.35,
7,3005593,,,9.83,
14,3005596,,,,6.62
74,3005604,,,8.9,
83,3005608,,,,10.46
82,3005611,,,9.62,
0,3005622,,,8.66,
4,3005624,,,,9.89
2,3005626,,,9.75,
49,3005629,,,,9.01
57,3005629,,,10.05,
31,3005634,,,,8.66
63,3005642,,,9.19,
23,3005643,,,,8.65
65,3005649,,,,8.57
12,3005653,,,,8.4
95,3005668,,,9.45,
56,3005672,,,,7.45
53,3005678,,,8.21,
79,3005686,,,,9.87
77,3005694,,,,9.02
10,3005695,,,,8.78
76,3005706,,,8.0,
6,3005709,,,9.18,
80,3005712,,,,8.97
29,3005712,,,,8.5
44,3005712,,,8.11,
45,3005713,,,,9.85
0,3005714,,,,9.21
43,3005999,,21.28,,
96,3006000,,22.39,,
25,3006001,,18.04,,
26,3006002,,23.46,,
39,3006009,20.3,,,
22,3006012,19.23,,,
99,3006019,,21.74,,
71,3006020,19.59,,,
67,3006023,20.23,,,
54,3006032,18.52,,,
72,3006034,20.91,,,
95,3006035,,21.71,,
73,3006037,,21.54,,
4,3006038,20.68,,,
75,3006040,18.11,,,
27,3006041,19.05,,,
9,3006045,,21.17,,
84,3006046,,21.8,,
46,3006049,20.84,,,
62,3006051,16.83,,,
47,3006057,20.71,,,
57,3006059,20.25,,,
31,3006060,20.41,,,
52,3006069,,20.46,,
32,3006070,,20.9,,
78,3006072,17.16,,,
33,3006072,,21.84,,
77,3006076,18.66,,,
50,3006077,,21.66,,
97,3006077,,19.38,,
46,3006082,,20.34,,
33,3006082,19.97,,,
85,3006088,23.43,,,
5,3006089,,22.16,,
45,3006090,,21.0,,
0,3006091,,21.11,,
20,3006092,,17.33,,
41,3006092,,21.29,,
19,3006094,18.93,,,
2,3006095,,19.02,,
25,3006097,21.23,,,
90,3006097,18.44,,,
21,3006098,,20.45,,
88,3006111,19.97,,,
18,3006115,,18.86,,
87,3006116,18.44,,,
70,3006117,,19.05,,
52,3006118,18.66,,,
5,3006120,19.04,,,
64,3006122,22.16,,,
13,3006133,17.48,,,
57,3006134,,20.25,,
15,3006135,,21.98,,
30,3006136,,19.08,,
40,3006137,,23.24,,
50,3006139,20.74,,,
83,3006143,,20.54,,
22,3006149,,18.35,,
48,3006151,,20.1,,
15,3006152,19.98,,,
10,3006155,20.29,,,
74,3006155,,19.8,,
90,3006159,,19.27,,
94,3006161,,18.41,,
24,3006162,19.73,,,
27,3006164,,18.81,,
29,3006165,17.23,,,
74,3006166,18.86,,,
6,3006169,,18.7,,
28,3006172,21.02,,,
7,3006172,,19.8,,
66,3006174,,19.14,,
79,3006176,,20.6,,
82,3006184,,21.43,,
4,3006189,,19.71,,
53,3006191,18.33,,,
81,3006194,18.06,,,
55,3006197,,22.1,,
61,3006203,,21.67,,
55,3006205,18.27,,,
72,3006206,,21.14,,
76,3006214,,20.1,,
49,3006214,17.68,,,
21,3006215,19.07,,,
58,3006219,,21.09,,
66,3006219,19.91,,,
37,3006223,19.14,,,
47,3006226,,19.56,,
63,3006228,,19.28,,
69,3006230,,19.06,,
87,3006230,,20.76,,
83,3006230,18.28,,,
28,3006230,,21.75,,
43,3006235,19.08,,,
65,3006243,,20.56,,
71,3006251,,18.2,,
24,3006253,,18.46,,
37,3006254,,20.6,,
91,3006255,,21.31,,
69,3006258,17.73,,,
44,3006258,18.07,,,
12,3006259,,22.26,,
89,3006259,18.05,,,
3,3006263,19.15,,,
19,3006269,,21.95,,
30,3006269,19.41,,,
23,3006271,,19.05,,
99,3006272,21.57,,,
32,3006277,19.13,,,
93,3006278,19.06,,,
9,3006280,21.36,,,
40,3006283,20.18,,,
59,3006288,,18.41,,
36,3006288,,19.7,,
26,3006289,18.0,,,
1,3006289,,23.67,,
62,3006293,,18.89,,
79,3006298,21.97,,,
80,3006299,,20.46,,
76,3006299,16.62,,,
86,3006306,,19.56,,
84,3006307,20.27,,,
98,3006308,,20.01,,
92,3006309,,21.19,,
49,3006310,,18.73,,
95,3006315,17.4,,,
42,3006318,,21.59,,
23,3006318,19.75,,,
63,3006320,20.18,,,
6,3006321,17.14,,,
64,3006324,,16.4,,
96,3006324,20.8,,,
82,3006327,19.81,,,
31,3006328,,21.0,,
60,3006333,21.27,,,
68,3006334,16.34,,,
67,3006340,,20.49,,
39,3006342,,19.88,,
97,3006342,18.74,,,
17,3006342,,22.0,,
54,3006343,,23.61,,
81,3006344,,23.56,,
59,3006347,22.26,,,
2,3006348,21.18,,,
0,3006349,20.55,,,
92,3006349,20.89,,,
8,3006354,18.48,,,
75,3006362,,18.95,,
88,3006366,,17.31,,
56,3006370,,16.66,,
14,3006377,19.66,,,
29,3006377,,21.47,,
20,3006382,20.14,,,
98,3006383,18.63,,,
12,3006383,19.3,,,
48,3006390,19.75,,,
1,3006393,21.72,,,
77,3006393,,20.54,,
14,3006395,,19.38,,
60,3006398,,20.06,,
73,3006399,18.49,,,
41,3006403,21.82,,,
78,3006406,,19.74,,
58,3006412,18.22,,,
68,3006412,,21.93,,
56,3006413,22.17,,,
45,3006417,16.91,,,
53,3006417,,21.03,,
11,3006417,19.11,,,
80,3006419,18.84,,,
86,3006421,18.75,,,
65,3006422,18.38,,,
10,3006425,,21.08,,
91,3006429,20.18,,,
11,3006429,,21.96,,
7,3006430,19.12,,,
51,3006433,,19.09,,
35,3006436,,20.89,,
42,3006442,17.45,,,
16,3006458,,22.23,,
34,3006459,18.99,,,
51,3006460,19.55,,,
94,3006460,18.98,,,
8,3006463,,18.05,,
16,3006466,21.42,,,
85,3006470,,21.96,,
3,3006471,,18.71,,
36,3006473,19.99,,,
18,3006474,19.65,,,
17,3006476,21.01,,,
44,3006478,,20.42,,
13,3006479,,20.75,,
35,3006484,19.68,,,
93,3006485,,23.3,,
61,3006486,20.15,,,
70,3006495,21.62,,,
34,3006497,,20.36,,
89,3006498,,20.1,,
38,3008499,20.92,,,
87,3009604,,20.51,,
71,3009604,,17.41,,
6,3009605,,18.75,,
40,3009608,,19.51,,
26,3009609,,22.77,,
80,3009614,20.14,,,
28,3009620,19.74,,,
95,3009625,18.36,,,
18,3009626,21.68,,,
76,3009629,,20.79,,
81,3009629,19.12,,,
25,3009635,19.68,,,
61,3009636,20.36,,,
33,3009637,17.15,,,
64,3009638,20.57,,,
85,3009638,,19.8,,
7,3009640,18.88,,,
59,3009648,21.85,,,
41,3009651,,21.78,,
94,3009652,,19.64,,
43,3009653,20.08,,,
79,3009658,,19.91,,
63,3009660,,18.53,,
15,3009662,18.92,,,
27,3009665,,19.58,,
17,3009676,20.39,,,
49,3009686,,20.49,,
82,3009692,,20.34,,
69,3009694,,19.48,,
3,3009697,19.86,,,
78,3009700,,20.63,,
42,3009707,,18.45,,
47,3009708,19.8,,,
27,3009709,20.83,,,
3,3009713,,21.24,,
81,3009719,,21.31,,
44,3009720,16.89,,,
74,3009721,,21.06,,
51,3009724,,20.84,,
77,3009726,18.25,,,
52,3009726,19.44,,,
23,3009726,,20.64,,
37,3009728,20.82,,,
96,3009728,19.99,,,
23,3009729,18.28,,,
19,3009732,,22.19,,
74,3009735,19.53,,,
92,3009742,,19.36,,
61,3009746,,19.74,,
66,3009752,,21.16,,
53,3009753,,20.6,,
58,3009754,17.25,,,
60,3009754,,19.61,,
91,3009756,19.46,,,
57,3009762,,20.16,,
1,3009763,20.16,,,
52,3009764,,18.81,,
45,3009767,19.46,,,
11,3009770,19.36,,,
70,3009770,,18.58,,
14,3009773,17.64,,,
63,3009774,17.69,,,
82,3009775,17.92,,,
79,3009776,22.29,,,
34,3009778,19.82,,,
36,3009779,16.03,,,
21,3009779,,19.48,,
50,3009781,21.21,,,
12,3009781,21.45,,,
19,3009781,19.91,,,
90,3009782,,20.16,,
98,3009785,18.75,,,
75,3009785,17.97,,,
92,3009789,19.31,,,
13,3009789,,23.15,,
60,3009792,20.74,,,
93,3009795,19.2,,,
58,3009796,,22.79,,
33,3009799,,20.97,,
8,3009800,21.26,,,
89,3009801,17.73,,,
29,3009806,16.74,,,
7,3009814,,18.66,,
54,3009815,18.65,,,
8,3009816,,19.14,,
56,3009816,22.93,,,
14,3009818,,19.95,,
99,3009819,21.17,,,
4,3009821,,23.67,,
15,3009823,,20.52,,
17,3009832,,20.49,,
31,3009835,21.48,,,
11,3009839,,22.8,,
98,3009842,,17.53,,
76,3009844,18.44,,,
73,3009844,,20.53,,
50,3009845,,21.18,,
59,3009845,,19.21,,
51,3009845,19.41,,,
40,3009849,20.33,,,
65,3009851,,21.35,,
35,3009852,,19.09,,
89,3009857,,20.49,,
62,3009859,,17.12,,
43,3009859,,20.56,,
34,3009861,,19.99,,
90,3009869,19.59,,,
39,3009869,20.39,,,
37,3009871,,17.98,,
29,3009872,,20.81,,
45,3009872,,20.01,,
75,3009874,,20.74,,
10,3009878,,20.44,,
70,3009879,20.11,,,
84,3009880,,21.23,,
4,3009884,17.66,,,
5,3009884,,20.13,,
39,3009887,,20.21,,
41,3009887,21.28,,,
10,3009889,20.14,,,
22,3009890,,18.5,,
6,3009891,17.28,,,
21,3009898,19.19,,,
2,3009901,,19.33,,
0,3009901,18.33,,,
97,3009905,,19.33,,
71,3009905,21.94,,,
16,3009906,,21.03,,
42,3009919,20.25,,,
80,3009923,,22.21,,
54,3009925,,22.62,,
13,3009930,19.58,,,
68,3009933,,21.96,,
26,3009934,18.99,,,
16,3009937,19.16,,,
78,3009943,17.09,,,
67,3009944,,19.96,,
91,3009945,,18.1,,
24,3009948,,20.4,,
62,3009948,17.01,,,
88,3009952,18.34,,,
44,3009955,,20.9,,
55,3009955,20.94,,,
96,3009956,,21.33,,
84,3009964,20.11,,,
67,3009964,20.57,,,
32,3009965,19.6,,,
47,3009968,,21.61,,
85,3009970,22.71,,,
12,3009974,,19.26,,
53,3009974,18.91,,,
30,3009982,19.39,,,
36,3009986,,19.11,,
25,3009991,,19.13,,
5,3009992,18.04,,,
72,3009992,20.26,,,
2,3009995,19.29,,,
83,3009995,,19.74,,
1,3009996,,23.08,,
31,3009997,,20.48,,
9,3009999,,21.28,,
87,3010000,20.89,,,
35,3010007,18.02,,,
94,3010007,18.85,,,
28,3010009,,19.57,,
18,3010012,,19.36,,
72,3010012,,22.26,,
32,3010018,,20.46,,
69,3010026,18.83,,,
30,3010027,,20.36,,
0,3010028,,21.36,,
73,3010029,20.15,,,
56,3010030,,19.9,,
20,3010031,18.75,,,
86,3010034,18.41,,,
20,3010034,,16.67,,
65,3010037,18.36,,,
55,3010037,,19.62,,
83,3010043,19.01,,,
99,3010047,,19.72,,
24,3010048,20.24,,,
57,3010048,19.7,,,
9,3010054,20.54,,,
49,3010061,18.62,,,
97,3010062,17.75,,,
77,3010064,,20.58,,
86,3010066,,19.29,,
88,3010079,,18.21,,
48,3010083,,21.72,,
95,3010083,,21.77,,
48,3010088,20.7,,,
22,3010089,19.85,,,
64,3010091,,18.26,,
66,3010097,19.46,,,
93,3010097,,24.21,,
68,3010098,18.13,,,
38,3012368,21.42,,,
61,3013202,19.84,,,
25,3013207,,18.58,,
98,3013220,18.91,,,
60,3013220,20.1,,,
26,3013221,,20.44,,
32,3013224,,20.55,,
72,3013225,20.55,,,
48,3013237,21.31,,,
19,3013239,,19.7,,
11,3013241,,20.74,,
82,3013244,,19.08,,
99,3013247,20.66,,,
87,3013249,,20.44,,
91,3013249,17.86,,,
79,3013251,,19.62,,
55,3013254,,19.43,,
12,3013257,18.53,,,
42,3013260,,20.42,,
86,3013262,18.6,,,
35,3013263,,21.28,,
39,3013269,,19.9,,
8,3013271,,21.17,,
99,3013277,,19.64,,
23,3013278,,18.62,,
12,3013278,,21.16,,
94,3013278,,20.43,,
89,3013279,,19.92,,
84,3013281,,20.92,,
4,3013281,,22.61,,
65,3013284,19.11,,,
54,3013284,,20.58,,
70,3013284,,20.1,,
68,3013286,17.19,,,
83,3013287,,20.43,,
20,3013291,18.76,,,
55,3013294,19.91,,,
81,3013297,,20.26,,
45,3013302,,20.27,,
92,3013305,,19.98,,
90,3013311,19.35,,,
58,3013311,18.96,,,
74,3013311,,19.67,,
14,3013311,,20.51,,
4,3013313,18.76,,,
57,3013314,19.58,,,
27,3013315,19.27,,,
19,3013316,18.74,,,
51,3013321,19.21,,,
51,3013324,,21.77,,
85,3013325,23.02,,,
95,3013326,18.15,,,
27,3013328,,21.72,,
